url,name,categories,start_date,end_date,starting_price,venue_name,venue_address
https://www.londontheatre.co.uk/show/41222-mary-queen-of-scots                                       ,"Mary, Queen of Scots Tickets                                        ",'Classical',"15th February, 2025  ","18th February, 2025  ",               ,London Coliseum                         ,"St Martin's Lane, London, United Kingdom, WC2N 4ES"
https://www.londontheatre.co.uk/show/41179-shanghai-dolls                                            ,Shanghai Dolls Tickets                                                ,'Plays',"3rd April, 2025      ","10th May, 2025       ",               ,Kiln Theatre                            ,"269 Kilburn High Road, London, United Kingdom, NW6 7JR"
https://www.londontheatre.co.uk/show/41179-shanghai-dolls                                            ,Shanghai Dolls Tickets                                                ,'Boxing Day',"3rd April, 2025      ","10th May, 2025       ",               ,Kiln Theatre                            ,"269 Kilburn High Road, London, United Kingdom, NW6 7JR"
https://www.londontheatre.co.uk/show/41179-shanghai-dolls                                            ,Shanghai Dolls Tickets                                                ,'Off West End',"3rd April, 2025      ","10th May, 2025       ",               ,Kiln Theatre                            ,"269 Kilburn High Road, London, United Kingdom, NW6 7JR"
https://www.londontheatre.co.uk/show/42462-a-christmas-carol-ish                                     ,A Christmas Carol (ish) Tickets                                       ,'Musicals',"16th November, 2024  ","31st December, 2024  ",               ,Soho Place                              ,"2 Soho Place, London, England, W1D 3BG"
https://www.londontheatre.co.uk/show/42462-a-christmas-carol-ish                                     ,A Christmas Carol (ish) Tickets                                       ,'West End',"16th November, 2024  ","31st December, 2024  ",               ,Soho Place                              ,"2 Soho Place, London, England, W1D 3BG"
https://www.londontheatre.co.uk/show/43479-retrograde                                                ,Retrograde Tickets                                                    ,'Plays',"8th March, 2025      ","15th June, 2025      ",               ,Apollo Theatre                          ,"31 Shaftesbury Avenue, London, United Kingdom, W1D 7EZ"
https://www.londontheatre.co.uk/show/43479-retrograde                                                ,Retrograde Tickets                                                    ,'West End',"8th March, 2025      ","15th June, 2025      ",               ,Apollo Theatre                          ,"31 Shaftesbury Avenue, London, United Kingdom, W1D 7EZ"
https://www.londontheatre.co.uk/show/41674-alls-well-that-ends-well-or-globe                         ,All’s Well That Ends Well - Globe Tickets                             ,'Plays',"8th November, 2024   ","4th January, 2025    ",               ,Sam Wanamaker Playhouse                 ,"21 New Globe Walk, Bankside, London, UK, SE1 9DT"
https://www.londontheatre.co.uk/show/41674-alls-well-that-ends-well-or-globe                         ,All’s Well That Ends Well - Globe Tickets                             ,'Off West End',"8th November, 2024   ","4th January, 2025    ",               ,Sam Wanamaker Playhouse                 ,"21 New Globe Walk, Bankside, London, UK, SE1 9DT"
https://www.londontheatre.co.uk/show/43185-the-lion-the-witch-and-the-wardrobe                       ,"The Lion, The Witch and The Wardrobe Tickets                        ",'Plays',"20th August, 2025    ","7th September, 2025  ",               ,Sadler's Wells                          ,"Rosebery Avenue, London, UK, EC1R 4TN"
https://www.londontheatre.co.uk/show/43185-the-lion-the-witch-and-the-wardrobe                       ,"The Lion, The Witch and The Wardrobe Tickets                        ",'Off West End',"20th August, 2025    ","7th September, 2025  ",               ,Sadler's Wells                          ,"Rosebery Avenue, London, UK, EC1R 4TN"
https://www.londontheatre.co.uk/show/43062-the-legends-of-them                                       ,The Legends Of Them Tickets                                           ,'Plays',"5th December, 2024   ","21st December, 2024  ",               ,Royal Court                             ,"Sloane Square, London, United Kingdom, SW1W 8AS"
https://www.londontheatre.co.uk/show/43062-the-legends-of-them                                       ,The Legends Of Them Tickets                                           ,'Off West End',"5th December, 2024   ","21st December, 2024  ",               ,Royal Court                             ,"Sloane Square, London, United Kingdom, SW1W 8AS"
https://www.londontheatre.co.uk/show/40997-circas-duck-pond                                          ,Circa’s Duck Pond Tickets                                             ,'Circus and Magic',"19th December, 2024  ","30th December, 2024  ",               ,Royal Festival Hall - Southbank Centre  ,"Belvedere Road, London, United Kingdom, SE1 8XX"
https://www.londontheatre.co.uk/show/40997-circas-duck-pond                                          ,Circa’s Duck Pond Tickets                                             ,'Boxing Day',"19th December, 2024  ","30th December, 2024  ",               ,Royal Festival Hall - Southbank Centre  ,"Belvedere Road, London, United Kingdom, SE1 8XX"
https://www.londontheatre.co.uk/show/40997-circas-duck-pond                                          ,Circa’s Duck Pond Tickets                                             ,'Off West End',"19th December, 2024  ","30th December, 2024  ",               ,Royal Festival Hall - Southbank Centre  ,"Belvedere Road, London, United Kingdom, SE1 8XX"
https://www.londontheatre.co.uk/show/41207-the-marriage-of-figaro                                    ,The Marriage of Figaro Tickets                                        ,'Opera',"5th February, 2025   ","22nd February, 2025  ",               ,London Coliseum                         ,"St Martin's Lane, London, United Kingdom, WC2N 4ES"
https://www.londontheatre.co.uk/show/41207-the-marriage-of-figaro                                    ,The Marriage of Figaro Tickets                                        ,'West End',"5th February, 2025   ","22nd February, 2025  ",               ,London Coliseum                         ,"St Martin's Lane, London, United Kingdom, WC2N 4ES"
https://www.londontheatre.co.uk/show/41207-the-marriage-of-figaro                                    ,The Marriage of Figaro Tickets                                        ,'Classical',"5th February, 2025   ","22nd February, 2025  ",               ,London Coliseum                         ,"St Martin's Lane, London, United Kingdom, WC2N 4ES"
https://www.londontheatre.co.uk/show/26887-f-king-men                                                ,F**king Men Tickets                                                   ,'Plays',"22nd March, 2025     ","4th May, 2025        ",               ,Waterloo East Theatre                   ,"Brad Street, London, United Kingdom, SE1 8TN"
https://www.londontheatre.co.uk/show/26887-f-king-men                                                ,F**king Men Tickets                                                   ,'Boxing Day',"22nd March, 2025     ","4th May, 2025        ",               ,Waterloo East Theatre                   ,"Brad Street, London, United Kingdom, SE1 8TN"
https://www.londontheatre.co.uk/show/26887-f-king-men                                                ,F**king Men Tickets                                                   ,'Drama',"22nd March, 2025     ","4th May, 2025        ",               ,Waterloo East Theatre                   ,"Brad Street, London, United Kingdom, SE1 8TN"
https://www.londontheatre.co.uk/show/26887-f-king-men                                                ,F**king Men Tickets                                                   ,'Comedy',"22nd March, 2025     ","4th May, 2025        ",               ,Waterloo East Theatre                   ,"Brad Street, London, United Kingdom, SE1 8TN"
https://www.londontheatre.co.uk/show/26887-f-king-men                                                ,F**king Men Tickets                                                   ,'Off West End',"22nd March, 2025     ","4th May, 2025        ",               ,Waterloo East Theatre                   ,"Brad Street, London, United Kingdom, SE1 8TN"
https://www.londontheatre.co.uk/show/42608-elektra                                                   ,Elektra Tickets                                                       ,'Plays',"24th January, 2025   ","12th April, 2025     ",               ,Duke of York's Theatre                  ,"104 St Martin's Lane, London, United Kingdom, WC2N 4BG"
https://www.londontheatre.co.uk/show/42608-elektra                                                   ,Elektra Tickets                                                       ,'West End',"24th January, 2025   ","12th April, 2025     ",               ,Duke of York's Theatre                  ,"104 St Martin's Lane, London, United Kingdom, WC2N 4BG"
https://www.londontheatre.co.uk/show/42927-il-trovatore                                              ,Il trovatore Tickets                                                  ,'Opera',"26th February, 2025  ","22nd March, 2025     ",               ,Royal Opera House                       ,"Bow St, London, UK, WC2E 9DD"
https://www.londontheatre.co.uk/show/42927-il-trovatore                                              ,Il trovatore Tickets                                                  ,'Off West End',"26th February, 2025  ","22nd March, 2025     ",               ,Royal Opera House                       ,"Bow St, London, UK, WC2E 9DD"
https://www.londontheatre.co.uk/show/43503-a-streetcar-named-desire                                  ,A Streetcar Named Desire Tickets                                      ,'Plays',"3rd February, 2025   ","22nd February, 2025  ",               ,Noël Coward Theatre                     ,"85-88 St Martin's Lane, London, United Kingdom, WC2N 4AU"
https://www.londontheatre.co.uk/show/43503-a-streetcar-named-desire                                  ,A Streetcar Named Desire Tickets                                      ,'Stars on Stage',"3rd February, 2025   ","22nd February, 2025  ",               ,Noël Coward Theatre                     ,"85-88 St Martin's Lane, London, United Kingdom, WC2N 4AU"
https://www.londontheatre.co.uk/show/43503-a-streetcar-named-desire                                  ,A Streetcar Named Desire Tickets                                      ,'West End',"3rd February, 2025   ","22nd February, 2025  ",               ,Noël Coward Theatre                     ,"85-88 St Martin's Lane, London, United Kingdom, WC2N 4AU"
https://www.londontheatre.co.uk/show/42840-marriage-material                                         ,Marriage Material Tickets                                             ,'Plays',"22nd May, 2025       ","21st June, 2025      ",               ,Lyric Hammersmith                       ,"King Street, Lyric Square, London, United Kingdom, W6 0QL"
https://www.londontheatre.co.uk/show/42840-marriage-material                                         ,Marriage Material Tickets                                             ,'Off West End',"22nd May, 2025       ","21st June, 2025      ",               ,Lyric Hammersmith                       ,"King Street, Lyric Square, London, United Kingdom, W6 0QL"
https://www.londontheatre.co.uk/show/42839-the-seagull                                               ,The Seagull Tickets                                                   ,'Plays',"26th February, 2025  ","5th April, 2025      ",               ,Barbican Centre                         ,"Silk Street, London, United Kingdom, EC2Y 8DS"
https://www.londontheatre.co.uk/show/42839-the-seagull                                               ,The Seagull Tickets                                                   ,'Off West End',"26th February, 2025  ","5th April, 2025      ",               ,Barbican Centre                         ,"Silk Street, London, United Kingdom, EC2Y 8DS"
https://www.londontheatre.co.uk/show/42836-sing-street                                               ,Sing Street Tickets                                                   ,'Musicals',"8th July, 2025       ","23rd August, 2025    ",               ,Lyric Hammersmith                       ,"King Street, Lyric Square, London, United Kingdom, W6 0QL"
https://www.londontheatre.co.uk/show/42836-sing-street                                               ,Sing Street Tickets                                                   ,'Off West End',"8th July, 2025       ","23rd August, 2025    ",               ,Lyric Hammersmith                       ,"King Street, Lyric Square, London, United Kingdom, W6 0QL"
https://www.londontheatre.co.uk/show/43075-speed                                                     ,Speed Tickets                                                         ,'Plays',"4th April, 2025      ","17th May, 2025       ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/43075-speed                                                     ,Speed Tickets                                                         ,'Boxing Day',"4th April, 2025      ","17th May, 2025       ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/43075-speed                                                     ,Speed Tickets                                                         ,'Black Friday',"4th April, 2025      ","17th May, 2025       ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/43075-speed                                                     ,Speed Tickets                                                         ,'Off West End',"4th April, 2025      ","17th May, 2025       ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/43075-speed                                                     ,Speed Tickets                                                         ,'Cyber Monday',"4th April, 2025      ","17th May, 2025       ",               ,Bush Theatre                            ,"7 Uxbridge Road, Shepherd's Bush, London, United Kingdom, W12 8LJ"
https://www.londontheatre.co.uk/show/42928-charlie-cooks-favourite-book                              ,Charlie Cook's Favourite Book Tickets                                 ,'Musicals',"5th December, 2024   ","5th January, 2025    ",               ,Trafalgar Theatre                       ,"14 Whitehall, London, United Kingdom, SW1A 2DY"
https://www.londontheatre.co.uk/show/42928-charlie-cooks-favourite-book                              ,Charlie Cook's Favourite Book Tickets                                 ,'Boxing Day',"5th December, 2024   ","5th January, 2025    ",               ,Trafalgar Theatre                       ,"14 Whitehall, London, United Kingdom, SW1A 2DY"
https://www.londontheatre.co.uk/show/42928-charlie-cooks-favourite-book                              ,Charlie Cook's Favourite Book Tickets                                 ,'Family / Kid-friendly',"5th December, 2024   ","5th January, 2025    ",               ,Trafalgar Theatre                       ,"14 Whitehall, London, United Kingdom, SW1A 2DY"
https://www.londontheatre.co.uk/show/42928-charlie-cooks-favourite-book                              ,Charlie Cook's Favourite Book Tickets                                 ,'West End',"5th December, 2024   ","5th January, 2025    ",               ,Trafalgar Theatre                       ,"14 Whitehall, London, United Kingdom, SW1A 2DY"
https://www.londontheatre.co.uk/show/42906-the-brightening-air                                       ,The Brightening Air Tickets                                           ,'Plays',"10th April, 2025     ","14th June, 2025      ",               ,Old Vic                                 ,"103 The Cut, London, United Kingdom, SE1 8NB"
https://www.londontheatre.co.uk/show/42906-the-brightening-air                                       ,The Brightening Air Tickets                                           ,'Boxing Day',"10th April, 2025     ","14th June, 2025      ",               ,Old Vic                                 ,"103 The Cut, London, United Kingdom, SE1 8NB"
https://www.londontheatre.co.uk/show/42906-the-brightening-air                                       ,The Brightening Air Tickets                                           ,'Off West End',"10th April, 2025     ","14th June, 2025      ",               ,Old Vic                                 ,"103 The Cut, London, United Kingdom, SE1 8NB"
https://www.londontheatre.co.uk/show/43061-a-good-house                                              ,A Good House Tickets                                                  ,'Plays',"11th January, 2025   ","8th February, 2025   ",               ,Royal Court                             ,"Sloane Square, London, United Kingdom, SW1W 8AS"
https://www.londontheatre.co.uk/show/43061-a-good-house                                              ,A Good House Tickets                                                  ,'Off West End',"11th January, 2025   ","8th February, 2025   ",               ,Royal Court                             ,"Sloane Square, London, United Kingdom, SW1W 8AS"
https://www.londontheatre.co.uk/show/43097-stalled                                                   ,Stalled Tickets                                                       ,'Musicals',"13th February, 2025  ","23rd March, 2025     ",               ,King's Head Theatre                     ,"116P Upper Street, Islington, London, N1 1QP, -, London, UK, N1 1QP"
https://www.londontheatre.co.uk/show/43097-stalled                                                   ,Stalled Tickets                                                       ,'Boxing Day',"13th February, 2025  ","23rd March, 2025     ",               ,King's Head Theatre                     ,"116P Upper Street, Islington, London, N1 1QP, -, London, UK, N1 1QP"
https://www.londontheatre.co.uk/show/43097-stalled                                                   ,Stalled Tickets                                                       ,'Off West End',"13th February, 2025  ","23rd March, 2025     ",               ,King's Head Theatre                     ,"116P Upper Street, Islington, London, N1 1QP, -, London, UK, N1 1QP"
https://www.londontheatre.co.uk/show/38476-la-boheme                                                 ,La bohème Tickets                                                     ,'Opera',"16th December, 2024  ","17th January, 2025   ",               ,Royal Opera House                       ,"Bow St, London, UK, WC2E 9DD"
https://www.londontheatre.co.uk/show/38476-la-boheme                                                 ,La bohème Tickets                                                     ,'West End',"16th December, 2024  ","17th January, 2025   ",               ,Royal Opera House                       ,"Bow St, London, UK, WC2E 9DD"
https://www.londontheatre.co.uk/show/25596-bat-out-of-hell                                           ,Bat Out of Hell Tickets                                               ,'Musicals',"21st May, 2025       ","7th June, 2025       ",               ,Peacock Theatre                         ,"Portugal Street, London, United Kingdom, WC2A 2HT"
https://www.londontheatre.co.uk/show/25596-bat-out-of-hell                                           ,Bat Out of Hell Tickets                                               ,'Boxing Day',"21st May, 2025       ","7th June, 2025       ",               ,Peacock Theatre                         ,"Portugal Street, London, United Kingdom, WC2A 2HT"
https://www.londontheatre.co.uk/show/25596-bat-out-of-hell                                           ,Bat Out of Hell Tickets                                               ,'Off West End',"21st May, 2025       ","7th June, 2025       ",               ,Peacock Theatre                         ,"Portugal Street, London, United Kingdom, WC2A 2HT"
https://www.londontheatre.co.uk/show/42917-aida                                                      ,Aida Tickets                                                          ,'Opera',"28th January, 2025   ","12th February, 2025  ",               ,Royal Opera House                       ,"Bow St, London, UK, WC2E 9DD"
https://www.londontheatre.co.uk/show/42917-aida                                                      ,Aida Tickets                                                          ,'Off West End',"28th January, 2025   ","12th February, 2025  ",               ,Royal Opera House                       ,"Bow St, London, UK, WC2E 9DD"
https://www.londontheatre.co.uk/show/42734-kyoto                                                     ,Kyoto Tickets                                                         ,'Plays',"9th January, 2025    ","3rd May, 2025        ",               ,Soho Place                              ,"2 Soho Place, London, England, W1D 3BG"
https://www.londontheatre.co.uk/show/42734-kyoto                                                     ,Kyoto Tickets                                                         ,'Boxing Day',"9th January, 2025    ","3rd May, 2025        ",               ,Soho Place                              ,"2 Soho Place, London, England, W1D 3BG"
https://www.londontheatre.co.uk/show/42734-kyoto                                                     ,Kyoto Tickets                                                         ,'West End',"9th January, 2025    ","3rd May, 2025        ",               ,Soho Place                              ,"2 Soho Place, London, England, W1D 3BG"
https://www.londontheatre.co.uk/show/43114-the-last-laugh                                            ,The Last Laugh Tickets                                                ,'Plays',"25th February, 2025  ","22nd March, 2025     ",               ,Noël Coward Theatre                     ,"85-88 St Martin's Lane, London, United Kingdom, WC2N 4AU"
https://www.londontheatre.co.uk/show/43114-the-last-laugh                                            ,The Last Laugh Tickets                                                ,'Boxing Day',"25th February, 2025  ","22nd March, 2025     ",               ,Noël Coward Theatre                     ,"85-88 St Martin's Lane, London, United Kingdom, WC2N 4AU"
https://www.londontheatre.co.uk/show/43114-the-last-laugh                                            ,The Last Laugh Tickets                                                ,'West End',"25th February, 2025  ","22nd March, 2025     ",               ,Noël Coward Theatre                     ,"85-88 St Martin's Lane, London, United Kingdom, WC2N 4AU"
https://www.londontheatre.co.uk/show/22920-aladdin---pantomime                                       ,Aladdin Tickets                                                       ,'Musicals',"16th November, 2024  ","5th January, 2025    ",               ,Lyric Hammersmith                       ,"King Street, Lyric Square, London, United Kingdom, W6 0QL"
https://www.londontheatre.co.uk/show/22920-aladdin---pantomime                                       ,Aladdin Tickets                                                       ,'Boxing Day',"16th November, 2024  ","5th January, 2025    ",               ,Lyric Hammersmith                       ,"King Street, Lyric Square, London, United Kingdom, W6 0QL"
https://www.londontheatre.co.uk/show/22920-aladdin---pantomime                                       ,Aladdin Tickets                                                       ,'Off West End',"16th November, 2024  ","5th January, 2025    ",               ,Lyric Hammersmith                       ,"King Street, Lyric Square, London, United Kingdom, W6 0QL"
https://www.londontheatre.co.uk/show/43212-dear-england                                              ,Dear England Tickets                                                  ,'Plays',"10th March, 2025     ","24th May, 2025       ",               ,Olivier Theatre                         ,"National Theatre, South Bank, London, United Kingdom, SE1 9PX"
https://www.londontheatre.co.uk/show/43212-dear-england                                              ,Dear England Tickets                                                  ,'Off West End',"10th March, 2025     ","24th May, 2025       ",               ,Olivier Theatre                         ,"National Theatre, South Bank, London, United Kingdom, SE1 9PX"
https://www.londontheatre.co.uk/show/23760-the-choir-of-man                                          ,The Choir of Man Tickets                                              ,'Musicals',"1st October, 2022    ","31st August, 2025    ",               ,Arts Theatre                            ,"6-7 Great Newport Street, London, United Kingdom, WC2H 7JB"
https://www.londontheatre.co.uk/show/23760-the-choir-of-man                                          ,The Choir of Man Tickets                                              ,'Boxing Day',"1st October, 2022    ","31st August, 2025    ",               ,Arts Theatre                            ,"6-7 Great Newport Street, London, United Kingdom, WC2H 7JB"
https://www.londontheatre.co.uk/show/23760-the-choir-of-man                                          ,The Choir of Man Tickets                                              ,'Comedy',"1st October, 2022    ","31st August, 2025    ",               ,Arts Theatre                            ,"6-7 Great Newport Street, London, United Kingdom, WC2H 7JB"
https://www.londontheatre.co.uk/show/23760-the-choir-of-man                                          ,The Choir of Man Tickets                                              ,'Jukebox',"1st October, 2022    ","31st August, 2025    ",               ,Arts Theatre                            ,"6-7 Great Newport Street, London, United Kingdom, WC2H 7JB"
https://www.londontheatre.co.uk/show/23760-the-choir-of-man                                          ,The Choir of Man Tickets                                              ,'West End',"1st October, 2022    ","31st August, 2025    ",               ,Arts Theatre                            ,"6-7 Great Newport Street, London, United Kingdom, WC2H 7JB"
https://www.londontheatre.co.uk/show/41178-the-purists                                               ,The Purists Tickets                                                   ,'Plays',"14th November, 2024  ","21st December, 2024  ",               ,Kiln Theatre                            ,"269 Kilburn High Road, London, United Kingdom, NW6 7JR"
https://www.londontheatre.co.uk/show/41178-the-purists                                               ,The Purists Tickets                                                   ,'Off West End',"14th November, 2024  ","21st December, 2024  ",               ,Kiln Theatre                            ,"269 Kilburn High Road, London, United Kingdom, NW6 7JR"
https://www.londontheatre.co.uk/show/43478-birdsong                                                  ,Birdsong Tickets                                                      ,'Plays',"27th February, 2025  ","8th March, 2025      ",               ,Alexandra Palace                        ,"Alexandra Palace Way, London, N22 7AY, London, UK, N22 7AY"
https://www.londontheatre.co.uk/show/43478-birdsong                                                  ,Birdsong Tickets                                                      ,'Boxing Day',"27th February, 2025  ","8th March, 2025      ",               ,Alexandra Palace                        ,"Alexandra Palace Way, London, N22 7AY, London, UK, N22 7AY"
https://www.londontheatre.co.uk/show/43478-birdsong                                                  ,Birdsong Tickets                                                      ,'Off West End',"27th February, 2025  ","8th March, 2025      ",               ,Alexandra Palace                        ,"Alexandra Palace Way, London, N22 7AY, London, UK, N22 7AY"
https://www.londontheatre.co.uk/show/43325-here-we-are                                               ,Here We Are Tickets                                                   ,'Musicals',"23rd April, 2025     ","28th June, 2025      ",               ,Lyttelton Theatre                       ,"National Theatre, South Bank, London, United Kingdom, SE1 9PX"
https://www.londontheatre.co.uk/show/43325-here-we-are                                               ,Here We Are Tickets                                                   ,'West End',"23rd April, 2025     ","28th June, 2025      ",               ,Lyttelton Theatre                       ,"National Theatre, South Bank, London, United Kingdom, SE1 9PX"
https://www.londontheatre.co.uk/show/43574-mrs-president                                             ,Mrs President Tickets                                                 ,'Musicals',"31st January, 2025   ","16th March, 2025     ",               ,Charing Cross Theatre                   ,"The Arches, Villiers Street, London, United Kingdom, WC2N 6NL"
https://www.londontheatre.co.uk/show/43574-mrs-president                                             ,Mrs President Tickets                                                 ,'Boxing Day',"31st January, 2025   ","16th March, 2025     ",               ,Charing Cross Theatre                   ,"The Arches, Villiers Street, London, United Kingdom, WC2N 6NL"
https://www.londontheatre.co.uk/show/43574-mrs-president                                             ,Mrs President Tickets                                                 ,'West End',"31st January, 2025   ","16th March, 2025     ",               ,Charing Cross Theatre                   ,"The Arches, Villiers Street, London, United Kingdom, WC2N 6NL"
https://www.londontheatre.co.uk/show/17256-la-clique                                                 ,La Clique Tickets                                                     ,'Circus and Magic',"6th November, 2024   ","5th January, 2025    ",               ,Leicester Square Spiegeltent            ,"Leicester Square, London, United Kingdom, WC2H 7DE"
https://www.londontheatre.co.uk/show/17256-la-clique                                                 ,La Clique Tickets                                                     ,'Off West End',"6th November, 2024   ","5th January, 2025    ",               ,Leicester Square Spiegeltent            ,"Leicester Square, London, United Kingdom, WC2H 7DE"
https://www.londontheatre.co.uk/show/43340-nye                                                       ,Nye Tickets                                                           ,'Plays',"3rd July, 2025       ","16th August, 2025    ",               ,Olivier Theatre                         ,"National Theatre, South Bank, London, United Kingdom, SE1 9PX"
https://www.londontheatre.co.uk/show/43340-nye                                                       ,Nye Tickets                                                           ,'Off West End',"3rd July, 2025       ","16th August, 2025    ",               ,Olivier Theatre                         ,"National Theatre, South Bank, London, United Kingdom, SE1 9PX"
https://www.londontheatre.co.uk/show/24532-matthew-bournes-swan-lake                                 ,Matthew Bourne's Swan Lake Tickets                                    ,'Dance',"3rd December, 2024   ","26th January, 2025   ",               ,Sadler's Wells                          ,"Rosebery Avenue, London, UK, EC1R 4TN"
https://www.londontheatre.co.uk/show/24532-matthew-bournes-swan-lake                                 ,Matthew Bourne's Swan Lake Tickets                                    ,'Off West End',"3rd December, 2024   ","26th January, 2025   ",               ,Sadler's Wells                          ,"Rosebery Avenue, London, UK, EC1R 4TN"
https://www.londontheatre.co.uk/show/42549-vogue-inventing-the-runway                                ,Vogue: Inventing The Runway Tickets                                   ,'Immersive Experiences',"13th November, 2024  ","29th April, 2025     ",               ,Lightroom                               ,"12 Lewis Cubitt Square, London, United Kingdom, N1C 4DY"
https://www.londontheatre.co.uk/show/42549-vogue-inventing-the-runway                                ,Vogue: Inventing The Runway Tickets                                   ,'Off West End',"13th November, 2024  ","29th April, 2025     ",               ,Lightroom                               ,"12 Lewis Cubitt Square, London, United Kingdom, N1C 4DY"
https://www.londontheatre.co.uk/show/24194-sh-t-faced-showtime---a-pissedmas-carol                   ,Sh!t-faced Showtime®: A Pissedmas Carol Tickets                       ,'Plays',"9th December, 2024   ","11th January, 2025   ",               ,Leicester Square Theatre                ,"6 Leicester Place, London, United Kingdom, WC2H 7BX"
https://www.londontheatre.co.uk/show/24194-sh-t-faced-showtime---a-pissedmas-carol                   ,Sh!t-faced Showtime®: A Pissedmas Carol Tickets                       ,'Off West End',"9th December, 2024   ","11th January, 2025   ",               ,Leicester Square Theatre                ,"6 Leicester Place, London, United Kingdom, WC2H 7BX"
https://www.londontheatre.co.uk/show/41646-slavas-snowshow                                           ,Slava's SnowShow Tickets                                              ,'Musicals',"20th December, 2024  ","12th January, 2025   ",               ,Harold Pinter Theatre                   ,"6 Panton Street, London, United Kingdom, SW1Y 4DN"
https://www.londontheatre.co.uk/show/41646-slavas-snowshow                                           ,Slava's SnowShow Tickets                                              ,'Boxing Day',"20th December, 2024  ","12th January, 2025   ",               ,Harold Pinter Theatre                   ,"6 Panton Street, London, United Kingdom, SW1Y 4DN"
https://www.londontheatre.co.uk/show/41646-slavas-snowshow                                           ,Slava's SnowShow Tickets                                              ,'West End',"20th December, 2024  ","12th January, 2025   ",               ,Harold Pinter Theatre                   ,"6 Panton Street, London, United Kingdom, SW1Y 4DN"
https://www.londontheatre.co.uk/show/43592-macbeth                                                   ,Macbeth Tickets                                                       ,'Musicals',"28th February, 2025  ","29th March, 2025     ",               ,Lyric Hammersmith                       ,"King Street, Lyric Square, London, United Kingdom, W6 0QL"
https://www.londontheatre.co.uk/show/43592-macbeth                                                   ,Macbeth Tickets                                                       ,'Boxing Day',"28th February, 2025  ","29th March, 2025     ",               ,Lyric Hammersmith                       ,"King Street, Lyric Square, London, United Kingdom, W6 0QL"
https://www.londontheatre.co.uk/show/43592-macbeth                                                   ,Macbeth Tickets                                                       ,'Off West End',"28th February, 2025  ","29th March, 2025     ",               ,Lyric Hammersmith                       ,"King Street, Lyric Square, London, United Kingdom, W6 0QL"
https://www.londontheatre.co.uk/show/42456-strictly-come-dancing-the-live-tour-2025-birmingham       ,Strictly Come Dancing - Birmingham - The Live Tour 2025  Tickets      ,'Dance',"17th January, 2025   ","19th January, 2025   ",               ,Utilita Arena Birmingham                ,"King Edwards Rd, Birmingham, West Midlands, United Kingdom, B1 2AA"
https://www.londontheatre.co.uk/show/42456-strictly-come-dancing-the-live-tour-2025-birmingham       ,Strictly Come Dancing - Birmingham - The Live Tour 2025  Tickets      ,'Off West End',"17th January, 2025   ","19th January, 2025   ",               ,Utilita Arena Birmingham                ,"King Edwards Rd, Birmingham, West Midlands, United Kingdom, B1 2AA"
https://www.londontheatre.co.uk/show/43447-the-little-prince                                         ,The Little Prince Tickets                                             ,'Ballet',"12th March, 2025     ","16th March, 2025     ",               ,London Coliseum                         ,"St Martin's Lane, London, United Kingdom, WC2N 4ES"
https://www.londontheatre.co.uk/show/43447-the-little-prince                                         ,The Little Prince Tickets                                             ,'Boxing Day',"12th March, 2025     ","16th March, 2025     ",               ,London Coliseum                         ,"St Martin's Lane, London, United Kingdom, WC2N 4ES"
https://www.londontheatre.co.uk/show/43447-the-little-prince                                         ,The Little Prince Tickets                                             ,'West End',"12th March, 2025     ","16th March, 2025     ",               ,London Coliseum                         ,"St Martin's Lane, London, United Kingdom, WC2N 4ES"
https://www.londontheatre.co.uk/show/43214-wilko-love-and-death-and-rock-n-roll                      ,Wilko: Love and Death and Rock ‘n’ Roll Tickets                       ,'Musicals',"20th March, 2025     ","19th April, 2025     ",               ,Southwark Playhouse Borough             ,"77-85 Newington Causeway, London, United Kingdom, SE1 6BD"
https://www.londontheatre.co.uk/show/43214-wilko-love-and-death-and-rock-n-roll                      ,Wilko: Love and Death and Rock ‘n’ Roll Tickets                       ,'Off West End',"20th March, 2025     ","19th April, 2025     ",               ,Southwark Playhouse Borough             ,"77-85 Newington Causeway, London, United Kingdom, SE1 6BD"
https://www.londontheatre.co.uk/show/42929-jenufa                                                    ,Jenufa Tickets                                                        ,'Opera',"15th January, 2025   ","1st February, 2025   ",               ,Royal Opera House                       ,"Bow St, London, UK, WC2E 9DD"
https://www.londontheatre.co.uk/show/42929-jenufa                                                    ,Jenufa Tickets                                                        ,'Off West End',"15th January, 2025   ","1st February, 2025   ",               ,Royal Opera House                       ,"Bow St, London, UK, WC2E 9DD"
https://www.londontheatre.co.uk/show/43013-horrible-histories-presents-horrible-christmas            ,Horrible Christmas Tickets                                            ,'Plays',"12th December, 2024  ","4th January, 2025    ",               ,Alexandra Palace                        ,"Alexandra Palace Way, London, N22 7AY, London, UK, N22 7AY"
